704074911	20171105	201711	2017	2017.8356	USA	CHARLOTTE	USA								EDU	SCHOOL						EDU			0	010	010	01	1	0.0	3	1	3	0.74626865671642	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20171105130000	http://www.plymouthherald.co.uk/news/plymouth-news/former-plymouth-barmaid-geeky-rebel-730563
704074912	20171105	201711	2017	2017.8356	USA	THE US	USA								EDU	SCHOOL						EDU			0	010	010	01	1	0.0	3	1	3	-3.58814352574103	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171105130000	http://www.islamicinvitationturkey.com/2017/11/05/irgc-commander-us-not-even-thinking-of-using-force-against-iran/
704074913	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								EDU	UNIVERSITY						EDU			1	010	010	01	1	0.0	2	1	2	-1.61290322580646	3	Baylor College Of Medicine, Texas, United States	US	USTX	TX201	29.71	-95.3957	1330163	3	Baylor College Of Medicine, Texas, United States	US	USTX		29.71	-95.3957	1330163	3	Baylor College Of Medicine, Texas, United States	US	USTX		29.71	-95.3957	1330163	20171105130000	https://www.timesofmalta.com/articles/view/20171105/health-fitness/Epilespy-meeting.662317
704074914	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	043	043	04	1	2.8	4	1	4	3.53535353535353	3	Peabody Magnet High School, Louisiana, United States	US	USLA	LA079	31.2933	-92.4354	538029	3	Peabody Magnet High School, Louisiana, United States	US	USLA		31.2933	-92.4354	538029	3	Peabody Magnet High School, Louisiana, United States	US	USLA		31.2933	-92.4354	538029	20171105130000	http://www.thetowntalk.com/story/news/2017/11/05/seven-local-young-men-vie-title-mr-beautillion-2017/811908001/
704074915	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	090	090	09	2	-2.0	4	1	4	0.853970964987189	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20171105130000	http://www.nwaonline.com/news/2017/nov/05/report-fayetteville-schools-to-continue/
704074916	20171105	201711	2017	2017.8356	USA	THE US	USA								EDUEDU	UNIVERSITY						EDU	EDU		0	010	010	01	1	0.0	3	1	3	-3.58814352574103	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171105130000	http://www.islamicinvitationturkey.com/2017/11/05/irgc-commander-us-not-even-thinking-of-using-force-against-iran/
704074917	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								EUR	EUROPE	EUR								0	042	042	04	1	1.9	2	1	2	-1.44717800289436	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171105130000	http://www.heraldbulletin.com/news/local_news/thank-a-veteran-he-served-his-country-at-age/article_2da1a3f7-8d37-5d26-b8ce-ddce9cb6b982.html
704074918	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								FRA	PARIS	FRA								0	0874	087	08	2	10.0	2	1	2	-1.8322762508809	2	California, United States	US	USCA		36.17	-119.746	CA	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171105130000	https://www.politico.com/story/2017/11/05/trump-california-climate-jerry-brown-244551
704074919	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								FRA	PARIS	FRA								0	0874	087	08	2	10.0	2	1	2	-1.8322762508809	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171105130000	https://www.politico.com/story/2017/11/05/trump-california-climate-jerry-brown-244551
704074920	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								FRA	PARIS	FRA								0	0874	087	08	2	10.0	6	1	6	-1.8322762508809	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171105130000	https://www.politico.com/story/2017/11/05/trump-california-climate-jerry-brown-244551
704074921	20171105	201711	2017	2017.8356	USA	CHARLOTTE	USA								GBR	UNITED KINGDOM	GBR								0	010	010	01	1	0.0	1	1	1	0.74626865671642	4	Crownhill, Plymouth, United Kingdom	UK	UKK4	40104	50.4167	-4.13333	-2593770	4	Crownhill, Plymouth, United Kingdom	UK	UKK4	40104	50.4167	-4.13333	-2593770	4	Crownhill, Plymouth, United Kingdom	UK	UKK4	40104	50.4167	-4.13333	-2593770	20171105130000	http://www.plymouthherald.co.uk/news/plymouth-news/former-plymouth-barmaid-geeky-rebel-730563
704074922	20171105	201711	2017	2017.8356	USA	THE US	USA								GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	4	1	4	-3.25443786982249	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171105130000	http://nripress.com/no-social-media-access-for-britons-under-13/
704074923	20171105	201711	2017	2017.8356	USA	WASHINGTON	USA								GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	2	1	2	-3.25443786982249	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171105130000	http://nripress.com/no-social-media-access-for-britons-under-13/
704074924	20171105	201711	2017	2017.8356	USA	WASHINGTON	USA								GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	2	1	2	-3.25443786982249	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171105130000	http://nripress.com/no-social-media-access-for-britons-under-13/
704074925	20171105	201711	2017	2017.8356	USA	THE US	USA								GBR	UNITED KINGDOM	GBR								1	186	186	18	4	-10.0	4	1	4	-3.25443786982249	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171105130000	http://nripress.com/no-social-media-access-for-britons-under-13/
704074926	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								GOV	MAYOR						GOV			0	036	036	03	1	4.0	2	1	2	-2.5910931174089	3	Camden County, New Jersey, United States	US	USNJ	NJ007	39.7834	-74.9663	882273	3	Atlantic City, New Jersey, United States	US	USNJ		39.3643	-74.4229	874413	3	Atlantic City, New Jersey, United States	US	USNJ		39.3643	-74.4229	874413	20171105130000	http://www.philly.com/philly/news/new_jersey/shore/atlantic-city-election-mayor-ballot-guardian-gilliam-boardwalk-empire-20171105.html
704074927	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								GOV	CHIEF EXECUTIVE						GOV			1	040	040	04	1	1.0	1	1	1	0	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	3	Bloomington, Minnesota, United States	US	USMN	MN053	44.8408	-93.2983	640278	20171105130000	https://www.hometownsource.com/abc_newspapers/abc_newspapers/community/new-rules-help-protect-our-youth-from-tobacco/article_19196260-bfe9-11e7-8b14-9b2bb96c39a9.html
704074928	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								GOV	CHIEF EXECUTIVE						GOV			1	040	040	04	1	1.0	1	1	1	0	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20171105130000	https://www.hometownsource.com/abc_newspapers/abc_newspapers/community/new-rules-help-protect-our-youth-from-tobacco/article_19196260-bfe9-11e7-8b14-9b2bb96c39a9.html
704074929	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								GOV	MAYOR						GOV			1	042	042	04	1	1.9	1	1	1	-1.1509817197021	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20171105130000	https://whyy.org/articles/schools-kenney-decided-philly-cant-wait-longer/
704074930	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	2	1	2	3.46289752650177	3	Glens Falls, New York, United States	US	USNY	NY113	43.3095	-73.644	951223	3	Glens Falls, New York, United States	US	USNY		43.3095	-73.644	951223	3	Glens Falls, New York, United States	US	USNY		43.3095	-73.644	951223	20171105130000	http://www.pressrepublican.com/news/local_news/spotlight-on-business-nov/article_b54236f9-3d6b-5d77-b9f9-e904d14b7cd5.html
704074931	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								GOV	GOVERNMENT						GOV			1	112	112	11	3	-2.0	1	1	1	-7.65027322404372	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171105130000	http://bulawayo24.com/news/national/121230
704074932	20171105	201711	2017	2017.8356	USA	AUSTIN	USA								ISR	ISRAEL	ISR								1	010	010	01	1	0.0	1	1	1	-2.58397932816538	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171105130000	https://www.expressandstar.com/news/politics/2017/11/04/austin-furious-after-labour-readmits-nazi-quoting-activist/
704074933	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								ITA	ITALY	ITA								1	020	020	02	1	3.0	4	1	4	2.4263431542461	1	United States	US	US		39.828175	-98.5795	US	1	Italy	IT	IT		42.833333	12.833333	IT	1	United States	US	US		39.828175	-98.5795	US	20171105130000	http://thetimes-tribune.com/lifestyles/whip-up-old-forge-woman-s-cake-for-quick-dessert-1.2263647
704074934	20171105	201711	2017	2017.8356	USA	MASSACHUSETTS	USA								LEG	LAWMAKER						LEG			1	020	020	02	1	3.0	7	1	7	0.31446540880503	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171105130000	https://www.csmonitor.com/USA/USA-Update/2016/1105/Which-states-want-to-drop-daylight-saving-time
704074935	20171105	201711	2017	2017.8356	USA	MASSACHUSETTS	USA								LEG	LAWMAKER						LEG			1	020	020	02	1	3.0	5	1	5	0.31446540880503	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20171105130000	https://www.csmonitor.com/USA/USA-Update/2016/1105/Which-states-want-to-drop-daylight-saving-time
704074936	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								LEG	SENATOR						LEG			0	036	036	03	1	4.0	2	1	2	-2.5910931174089	3	Atlantic County, New Jersey, United States	US	USNJ	NJ001	39.4668	-74.6663	882270	3	Atlantic County, New Jersey, United States	US	USNJ		39.4668	-74.6663	882270	3	Atlantic City, New Jersey, United States	US	USNJ		39.3643	-74.4229	874413	20171105130000	http://www.philly.com/philly/news/new_jersey/shore/atlantic-city-election-mayor-ballot-guardian-gilliam-boardwalk-empire-20171105.html
704074937	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								LEG	LAWMAKER						LEG			0	071	071	07	2	7.4	4	1	4	-3.02724520686175	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20171105130000	http://thetimes-tribune.com/opinion/letters/letters-to-the-editor-11-05-2017-1.2264143
704074938	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								MED	WRITER						MED			1	046	046	04	1	7.0	2	1	2	4	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20171105130000	http://thetimes-tribune.com/lifestyles/run-against-hunger-to-benefit-st-francis-of-assisi-kitchen-1.2263708
704074939	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								MIL	COMMANDER						MIL			0	043	043	04	1	2.8	1	1	1	-1.98019801980198	3	Lackawanna, New York, United States	US	USNY	NY029	42.8256	-78.8234	954863	3	Lackawanna, New York, United States	US	USNY	NY029	42.8256	-78.8234	954863	3	Lackawanna, New York, United States	US	USNY	NY029	42.8256	-78.8234	954863	20171105130000	http://thetimes-tribune.com/news/local-history-heroes-honored-by-local-veterans-1.2264130
704074940	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								MIL	COMMANDER						MIL			0	043	043	04	1	2.8	1	1	1	-1.98019801980198	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	3	Lackawanna, New York, United States	US	USNY	NY029	42.8256	-78.8234	954863	20171105130000	http://thetimes-tribune.com/news/local-history-heroes-honored-by-local-veterans-1.2264130
704074941	20171105	201711	2017	2017.8356	USA	KANSAS	USA								MIL	COMMANDER						MIL			0	043	043	04	1	2.8	6	1	6	-1.98019801980198	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20171105130000	http://thetimes-tribune.com/news/local-history-heroes-honored-by-local-veterans-1.2264130
704074942	20171105	201711	2017	2017.8356	USA	INDIANAPOLIS	USA								MIL	MILITARY						MIL			1	051	051	05	1	3.4	10	1	10	-4.56431535269709	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20171105130000	http://www.heraldbulletin.com/news/local_news/briefs/war-memorial-director-to-speak-in-pendleton/article_54849c34-652d-5396-95dc-06f736f2c456.html
704074943	20171105	201711	2017	2017.8356	USA	GRAND RAPIDS	USA								NGO	COVENANT HOUSE						NGO			1	130	130	13	3	-4.4	10	1	10	0.57971014492753	3	New Hope Baptist Church, Delaware, United States	US	USDE	DE003	39.7437	-75.5346	215200	3	New Hope Baptist Church, Delaware, United States	US	USDE		39.7437	-75.5346	215200	3	New Hope Baptist Church, Delaware, United States	US	USDE		39.7437	-75.5346	215200	20171105130000	http://www.mlive.com/news/grand-rapids/index.ssf/2017/11/construction_on_homeless_shelt.html
704074944	20171105	201711	2017	2017.8356	USA	AUSTIN	USA								OPP	ACTIVIST						OPP			1	010	010	01	1	0.0	8	1	8	-2.58397932816538	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171105130000	https://www.expressandstar.com/news/politics/2017/11/04/austin-furious-after-labour-readmits-nazi-quoting-activist/
704074945	20171105	201711	2017	2017.8356	USA	AUSTIN	USA								OPP	ACTIVIST						OPP			1	050	050	05	1	3.5	8	1	8	-2.58397932816538	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171105130000	https://www.expressandstar.com/news/politics/2017/11/04/austin-furious-after-labour-readmits-nazi-quoting-activist/
704074946	20171105	201711	2017	2017.8356	USA	AUSTIN	USA								OPP	ACTIVIST						OPP			1	111	111	11	3	-2.0	8	1	8	-2.58397932816538	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171105130000	https://www.expressandstar.com/news/politics/2017/11/04/austin-furious-after-labour-readmits-nazi-quoting-activist/
704074947	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								PTY	DEMOCRATIC PARTY									0	072	072	07	2	8.3	2	1	2	-5.88235294117647	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	North Korea	KN	KN		40	127	KN	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171105130000	https://www.nbcnews.com/think/opinion/why-white-house-searching-leakers-instead-hackers-ncna817396
704074948	20171105	201711	2017	2017.8356	USA	AMERICAN	USA								PTY	DEMOCRATIC PARTY									0	072	072	07	2	8.3	8	1	8	-5.88235294117647	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171105130000	https://www.nbcnews.com/think/opinion/why-white-house-searching-leakers-instead-hackers-ncna817396
704074949	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								REL	SAINT									1	020	020	02	1	3.0	2	1	2	-11.3057324840765	3	Saint Pauls, North Carolina, United States	US	USNC	NC155	34.8066	-78.9711	994075	3	Saint Pauls, North Carolina, United States	US	USNC		34.8066	-78.9711	994075	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20171105130000	http://www.thenewsenterprise.com/news/public_records/hardin-county-jail-log-nov/article_953dec65-5171-5d8b-9968-2f96a266be32.html
704074950	20171105	201711	2017	2017.8356	USA	WASHINGTON	USA								RUS	RUSSIA	RUS								1	190	190	19	4	-10.0	10	1	10	-1.17994100294985	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171105130000	http://gulfnews.com/business/sectors/technology/mcconnell-to-silicon-valley-uncle-sam-wants-you-on-russia-1.2119010
704074951	20171105	201711	2017	2017.8356	USA	NEW YORK CITY	USA								UAF	TERRORIST						UAF			1	040	040	04	1	1.0	10	1	10	-3.75586854460093	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171105130000	https://stream.org/diversity-visa-bad-real-problem-homegrown-terrorism/
